Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
9,Ciudad de México,9012,Tlalpan,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,65,64,84,69,53,64,,,,,,
9,Ciudad de México,9012,Tlalpan,El patrimonio,Despojo,Despojo,Despojo,28,33,25,26,24,30,,,,,,
9,Ciudad de México,9012,Tlalpan,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,16,16,18,14,24,25,,,,,,
9,Ciudad de México,9012,Tlalpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,127,135,146,96,128,125,,,,,,
9,Ciudad de México,9012,Tlalpan,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9012,Tlalpan,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,5,1,2,1,1,,,,,,
9,Ciudad de México,9012,Tlalpan,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9012,Tlalpan,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,1,3,1,2,4,,,,,,
9,Ciudad de México,9012,Tlalpan,La sociedad,Trata de personas,Trata de personas,Trata de personas,1,1,1,1,0,0,,,,,,
9,Ciudad de México,9012,Tlalpan,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,1,8,4,6,2,3,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,18,13,11,6,29,27,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,62,96,84,93,90,68,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,11,5,6,5,8,6,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,1,2,0,1,1,0,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,45,40,48,46,47,43,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,5,2,9,1,8,5,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,19,20,14,13,24,18,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,3,0,0,0,0,,,,,,
9,Ciudad de México,9012,Tlalpan,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,33,33,31,34,32,33,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,7,1,1,1,3,1,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,2,0,0,2,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,1,1,1,1,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,1,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,1,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,2,1,2,2,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,3,3,4,13,2,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,4,3,3,0,8,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,9,17,14,12,8,15,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,1,0,2,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,7,10,7,9,14,6,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,5,1,5,5,9,4,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,1,0,1,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,1,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,1,9,1,3,9,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,1,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,1,,,,,,
9,Ciudad de México,9013,Xochimilco,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,4,2,6,2,4,11,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,9,10,11,7,17,11,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,1,0,1,3,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,3,9,4,5,3,5,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,1,1,0,3,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,1,0,0,1,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,1,5,0,3,4,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a casa habitación,Sin violencia,25,35,21,18,12,22,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,4,8,10,13,10,14,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,22,31,32,39,23,21,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,3,6,8,8,6,7,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,3,4,8,8,6,4,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de autopartes,Sin violencia,13,9,17,16,12,11,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,1,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,45,49,50,56,38,36,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,4,3,4,10,2,4,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,1,0,1,4,2,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,1,1,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,1,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,4,9,7,8,13,19,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,2,5,4,7,4,3,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte individual,Con violencia,12,1,7,6,7,5,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a negocio,Con violencia,19,15,13,14,31,12,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo a negocio,Sin violencia,21,28,19,17,25,24,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Otros robos,Con violencia,16,0,12,0,7,10,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Robo,Otros robos,Sin violencia,45,54,45,56,54,57,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Fraude,Fraude,Fraude,23,33,29,24,28,23,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,7,4,6,7,8,13,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Extorsión,Extorsión,Extorsión,1,1,1,0,5,1,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,22,27,40,48,31,38,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Despojo,Despojo,Despojo,22,17,21,21,28,13,,,,,,
9,Ciudad de México,9013,Xochimilco,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,13,9,11,17,9,16,,,,,,
9,Ciudad de México,9013,Xochimilco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,80,54,88,67,127,100,,,,,,
9,Ciudad de México,9013,Xochimilco,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,2,1,2,1,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,1,1,2,0,1,,,,,,
9,Ciudad de México,9013,Xochimilco,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,2,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,11,2,6,3,3,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,12,10,11,5,8,14,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,48,54,52,38,57,55,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,6,4,4,2,2,3,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,1,2,0,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,10,8,3,7,10,9,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,5,2,4,0,4,7,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,7,5,16,8,15,21,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,1,0,1,0,0,,,,,,
9,Ciudad de México,9013,Xochimilco,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,8,24,12,11,8,11,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,1,1,2,0,1,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,1,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,2,1,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,2,1,1,4,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,3,4,1,6,3,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,3,3,1,0,4,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,18,19,12,20,17,14,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,1,0,1,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,24,22,40,20,18,21,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,6,4,8,2,8,4,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,,,,,,
9,Ciudad de México,9014,Benito Juárez,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,,,,,,
